,fare_amount
3501,15.475962
3502,7.051535
3503,5.9094076
3504,8.555539
3505,6.9246655
3506,6.6993833
3507,11.289057
3508,8.080772
3509,4.170737
3510,5.62419
3511,8.330382
3512,6.8590693
3513,9.823752
3514,6.0374236
3515,7.68348
3516,8.185445
3517,5.4478035
3518,17.358593
3519,10.13383
3520,11.632446
3521,10.192365
3522,8.397069
3523,13.810541
3524,19.142437
3525,14.013104
3526,8.21563
3527,20.30184
3528,5.2902765
3529,4.95967
3530,8.781275
3531,5.633946
3532,5.6435723
3533,7.4293194
3534,8.697069
3535,8.099211
3536,5.662305
3537,6.1151023
3538,5.7649064
3539,7.1967206
3540,12.459799
3541,6.9308224
3542,5.7649064
3543,10.354746
3544,10.024899
3545,8.117502
3546,20.75988
3547,12.1989765
3548,9.637513
3549,8.697069
3550,7.4293194
3551,20.30184
3552,10.687817
3553,6.1979923
3554,11.367771
3555,8.117502
3556,17.274261
3557,10.028114
3558,17.887945
3559,19.001165
3560,7.1967206
3561,20.75988
3562,5.933699
3563,6.1979923
3564,7.4293194
3565,9.347389
3566,17.274261
3567,8.141474
3568,17.876396
3569,20.30184
3570,18.532959
3571,7.1967206
3572,20.75988
3573,7.7799926
3574,8.141474
3575,7.292463
3576,12.827512
3577,9.833901
3578,13.42212
3579,8.64304
3580,18.22773
3581,10.195433
3582,19.056139
3583,13.810541
3584,6.5984745
3585,20.75988
3586,7.172615
3587,12.305894
3588,8.697069
3589,18.400742
3590,7.4293194
3591,7.1967206
3592,9.833901
3593,12.459799
3594,12.305894
3595,7.175748
3596,7.4293194
3597,16.206062
3598,20.75988
3599,15.657579
3600,20.30184
3601,8.117502
3602,20.75988
3603,7.1967206
3604,7.172615
3605,9.833901
3606,19.627077
3607,15.490901
3608,10.024899
3609,5.7649064
3610,8.591308
3611,19.627077
3612,16.792974
3613,8.117502
3614,6.1979923
3615,17.274261
3616,5.467684
3617,20.30184
3618,10.2764225
3619,6.2189994
3620,10.544026
3621,8.117502
3622,8.117502
3623,4.95967
3624,8.141474
3625,10.024899
3626,8.117502
3627,9.852517
3628,7.4293194
3629,6.1979923
3630,12.26388
3631,10.2764225
3632,8.521197
3633,10.544026
3634,20.30184
3635,17.274261
3636,13.343617
3637,19.627077
3638,7.286377
3639,11.69826
3640,9.667844
3641,18.371801
3642,9.386377
3643,7.175748
3644,17.274261
3645,8.117502
3646,12.305894
3647,8.117502
3648,12.305894
3649,5.2902765
3650,12.305894
3651,10.024899
3652,20.75988
3653,17.699152
3654,7.175748
3655,16.50349
3656,2.9045444
3657,7.013192
3658,7.4293194
3659,8.099211
3660,10.556614
3661,5.7132435
3662,17.887945
3663,8.697069
3664,12.206629
3665,10.2764225
3666,7.4293194
3667,9.949157
3668,5.7649064
3669,6.9308224
3670,4.164809
3671,9.840176
3672,5.6150737
3673,6.2958717
3674,18.932146
3675,5.6466036
3676,4.463112
3677,7.4942083
3678,4.9513783
3679,4.4475603
3680,4.4475603
3681,8.353444
3682,8.848789
3683,8.627701
3684,5.160152
3685,18.102629
3686,10.218957
3687,10.374103
3688,17.79447
3689,9.212056
3690,6.675266
3691,8.086441
3692,17.52998
3693,11.454758
3694,9.687159
3695,7.6641955
3696,8.800784
3697,6.1051626
3698,13.503422
3699,10.475489
3700,8.086441
3701,5.3604226
3702,8.410935
3703,7.826289
3704,6.743165
3705,5.7502384
3706,6.0844398
3707,8.149729
3708,4.097516
3709,7.6083074
3710,5.222537
3711,4.7036157
3712,7.4790435
3713,11.102407
3714,8.1793375
3715,6.054898
3716,11.540166
3717,17.376606
3718,7.222617
3719,19.521343
3720,6.3177495
3721,7.2174296
3722,7.4161344
3723,5.2576947
3724,13.7627735
3725,9.385753
3726,6.8716397
3727,5.144824
3728,4.3747816
3729,5.860019
3730,5.098793
3731,7.4955173
3732,10.612243
3733,12.977496
3734,14.84679
3735,7.610586
3736,12.810076
3737,12.501039
3738,6.380972
3739,11.896979
3740,20.354958
3741,15.307209
3742,5.174562
3743,11.716053
3744,9.355778
3745,6.8643436
3746,9.271498
3747,9.214544
3748,8.710308
3749,7.027546
3750,5.5224614
3751,9.218705
3752,5.4157605
3753,5.4339695
3754,17.575994
3755,11.371931
3756,11.50423
3757,10.25267
3758,8.061219
3759,8.045422
3760,5.785117
3761,8.472663
3762,20.665617
3763,6.16414
3764,15.497001
3765,6.8816595
3766,8.592482
3767,9.327904
3768,9.893268
3769,10.17625
3770,11.646748
3771,17.969929
3772,14.896056
3773,5.926845
3774,5.116533
3775,5.392382
3776,12.585456
3777,7.4942083
3778,4.4395313
3779,7.9486766
3780,6.815258
3781,7.898288
3782,10.439664
3783,15.438657
3784,5.2362757
3785,9.023065
3786,8.242905
3787,5.943137
3788,6.938134
3789,14.318058
3790,8.569154
3791,19.197643
3792,5.695224
3793,10.937119
3794,5.695224
3795,7.8432446
3796,9.614386
3797,10.889709
3798,5.7885914
3799,7.1906896
3800,15.152788
3801,5.405321
3802,7.3599286
3803,6.925343
3804,7.856668
3805,17.143234
3806,4.589958
3807,19.092968
3808,6.484859
3809,13.199662
3810,4.589958
3811,4.700591
3812,6.0588474
3813,5.905487
3814,8.307201
3815,6.0660152
3816,6.090303
3817,6.436176
3818,5.1836925
3819,5.702182
3820,5.405724
3821,5.4973636
3822,9.203666
3823,9.786517
3824,11.711752
3825,5.5528345
3826,12.483082
3827,17.472897
3828,14.185022
3829,8.610621
3830,4.3616934
3831,8.424035
3832,9.375272
3833,5.1422987
3834,5.1422987
3835,13.428465
3836,9.199525
3837,5.823782
3838,4.4895577
3839,5.7953
3840,7.0889206
3841,18.044039
3842,5.8227105
3843,8.662471
3844,18.463978
3845,18.74949
3846,4.789464
3847,8.443428
3848,5.290781
3849,19.539322
3850,6.865052
3851,11.816125
3852,5.8821244
3853,11.68164
3854,10.025457
3855,6.865052
3856,18.152166
3857,11.492146
3858,5.8184686
3859,15.971287
3860,13.60365
3861,5.2902765
3862,6.1979923
3863,6.086973
3864,7.9773483
3865,7.037274
3866,7.9984746
3867,14.190727
3868,5.3513017
3869,10.678377
3870,11.117572
3871,6.83582
3872,8.200187
3873,4.8721066
3874,17.77406
3875,10.537085
3876,9.749753
3877,5.814723
3878,5.9680834
3879,6.2727313
3880,14.520981
3881,7.857963
3882,14.520981
3883,5.711837
3884,4.402201
3885,4.6975007
3886,14.510027
3887,5.3661017
3888,12.661789
3889,18.677364
3890,6.4512115
3891,6.0229697
3892,4.252516
3893,5.5545635
3894,6.251307
3895,4.9970083
3896,12.249581
3897,7.651085
3898,4.4080086
3899,6.4986386
3900,13.571144
3901,18.577782
3902,5.017431
3903,5.729007
3904,8.324589
3905,7.9754643
3906,10.725972
3907,8.509743
3908,7.4344754
3909,7.860144
3910,12.136928
3911,4.358435
3912,9.384671
3913,6.0176487
3914,5.855584
3915,5.269466
3916,6.929091
3917,6.953062
3918,15.871185
3919,8.58472
3920,6.547644
3921,4.492106
3922,7.195047
3923,5.1343536
3924,18.248278
3925,13.70438
3926,8.222176
3927,4.8854117
3928,6.882862
3929,5.912469
3930,16.516935
3931,7.261046
3932,7.455549
3933,4.6818056
3934,17.612373
3935,4.834934
3936,9.287535
3937,12.65259
3938,6.523452
3939,5.894288
3940,8.827443
3941,14.080763
3942,4.3660455
3943,17.306997
3944,5.5931363
3945,12.18634
3946,4.445147
3947,4.762581
3948,10.547798
3949,18.900866
3950,7.6390023
3951,10.978001
3952,5.3621974
3953,19.263498
3954,5.5367093
3955,15.924292
3956,4.8930078
3957,5.2836976
3958,4.9114895
3959,4.422721
3960,5.6466036
3961,12.126598
3962,8.324295
3963,5.0156198
3964,9.205493
3965,5.4856086
3966,4.6092577
3967,7.8636236
3968,17.365194
3969,9.327904
3970,10.269476
3971,9.392586
3972,5.753652
3973,18.710735
3974,12.149722
3975,6.453391
3976,12.707855
3977,7.2389917
3978,11.950876
3979,4.868462
3980,15.012363
3981,5.886551
3982,10.059181
3983,6.912458
3984,8.7438
3985,7.111096
3986,8.590141
3987,5.2679515
3988,12.196397
3989,18.261509
3990,5.269466
3991,14.768536
3992,8.55641
3993,4.4204645
3994,5.0905447
3995,5.886184
3996,8.848789
3997,11.166389
3998,19.507887
3999,7.039102
4000,5.576989
4001,5.2897224
4002,19.52157
4003,18.248943
4004,19.223259
4005,10.94857
4006,16.85666
4007,17.738985
4008,7.2504244
4009,8.702563
4010,5.857888
4011,14.373155
4012,8.974838
4013,12.096545
4014,16.321005
4015,11.319933
4016,13.773716
4017,12.776489
4018,17.797493
4019,5.399026
4020,10.192917
4021,8.753958
4022,12.193735
4023,3.032793
4024,17.539589
4025,6.2387295
4026,10.566677
4027,7.160124
4028,7.5763865
4029,9.24402
4030,8.791768
4031,8.195742
4032,6.9861636
4033,6.7487893
4034,8.58433
4035,4.7661138
4036,6.9861636
4037,5.1687827
4038,7.708222
4039,8.687177
4040,4.5436544
4041,6.6461043
4042,14.73254
4043,10.829067
4044,16.253536
4045,9.939781
4046,8.640464
4047,17.19748
4048,14.741747
4049,8.388457
4050,7.3052077
4051,12.707477
4052,12.642522
4053,16.447794
4054,10.292542
4055,5.7675285
4056,9.848692
4057,16.269075
4058,7.721581
4059,8.644004
4060,6.0414658
4061,4.923449
4062,18.707335
4063,11.581625
4064,13.989063
4065,9.448935
4066,20.060436
4067,11.313127
4068,17.854498
4069,6.7952847
4070,8.578171
4071,9.926569
4072,7.8359036
4073,5.3195963
4074,8.086285
4075,9.497435
4076,17.764074
4077,18.24251
4078,8.376606
4079,9.208806
4080,17.937798
4081,5.972216
4082,8.131015
4083,12.548384
4084,11.995347
4085,16.848925
4086,11.364701
4087,4.7207704
4088,5.3870993
4089,16.509504
4090,5.0555944
4091,4.682361
4092,9.170741
4093,14.853455
4094,11.643441
4095,10.972761
4096,6.1007347
4097,14.425198
4098,20.428669
4099,8.839154
4100,16.792704
4101,9.531058
4102,7.2698383
4103,8.631362
4104,4.8926916
4105,6.0702147
4106,6.945934
4107,16.633259
4108,14.149504
4109,7.800048
4110,6.2249055
4111,5.77362
4112,8.1793375
4113,7.119959
4114,6.1043644
4115,8.872918
4116,15.357028
4117,18.129305
4118,15.91458
4119,8.859492
4120,4.492106
4121,4.195848
4122,12.221639
4123,4.5152307
4124,10.610544
4125,7.2947116
4126,10.300484
4127,6.436176
4128,4.804609
4129,11.856913
4130,6.7866106
4131,11.94507
4132,5.855584
4133,5.5527477
4134,7.277682
4135,6.946465
4136,5.9242268
4137,5.033617
4138,6.2778344
4139,6.559985
4140,5.1916184
4141,12.294155
4142,7.868261
4143,6.0179963
4144,5.7898874
4145,8.761682
4146,9.385715
4147,6.652242
4148,9.360085
4149,10.610271
4150,7.5425057
4151,8.328709
4152,17.289192
4153,13.831273
4154,19.071972
4155,8.009259
4156,7.9225035
4157,6.905127
4158,6.6168866
4159,10.371511
4160,6.6168866
4161,12.833008
4162,12.222729
4163,7.5734706
4164,12.184596
4165,8.188035
4166,5.9668703
4167,5.222537
4168,7.3751473
4169,7.581515
4170,10.569082
4171,8.016917
4172,10.270396
4173,9.724857
4174,5.1579323
4175,5.3504367
4176,10.92174
4177,19.804787
4178,16.78974
4179,5.3029037
4180,5.869499
4181,18.252567
4182,4.8895802
4183,8.378345
4184,7.9600472
4185,5.6978564
4186,18.05026
4187,12.307753
4188,8.332051
4189,10.268669
4190,10.218957
4191,11.081233
4192,8.2684355
4193,16.425217
4194,17.543148
4195,11.746314
4196,11.162789
4197,5.0898924
4198,13.756855
4199,14.879453
4200,10.379921
4201,10.259131
4202,9.796698
4203,4.7392945
4204,7.2150397
4205,9.875373
4206,5.4502196
4207,7.6837044
4208,8.505645
4209,11.430294
4210,6.980477
4211,11.658971
4212,14.699721
4213,8.027955
4214,10.366828
4215,12.199332
4216,8.6159525
4217,4.6000276
4218,12.401029
4219,12.214881
4220,13.873936
4221,7.7015285
4222,5.349078
4223,11.371931
4224,7.469539
4225,6.703324
4226,6.703324
4227,9.149489
4228,16.943476
4229,12.495495
4230,13.372559
4231,13.870214
4232,8.254122
4233,14.752104
4234,9.2815075
4235,7.981225
4236,5.5861855
4237,5.7326765
4238,9.37416
4239,12.2605915
4240,10.880697
4241,7.809771
4242,6.7920675
4243,10.618189
4244,5.261604
4245,4.7287993
4246,18.200678
4247,6.702346
4248,5.096043
4249,10.440383
4250,9.160438
4251,9.160438
4252,6.6194863
4253,8.191124
4254,18.677364
4255,6.8960867
4256,5.9553866
4257,14.3720255
4258,5.8090253
4259,10.393083
4260,18.53728
4261,17.793402
4262,14.047947
4263,11.181346
4264,10.492915
4265,9.999656
4266,9.345525
4267,7.1169686
4268,5.7317767
4269,7.212957
4270,17.27899
4271,4.553841
4272,8.267656
4273,12.506608
4274,5.892405
4275,4.5899587
4276,5.814723
4277,5.3168263
4278,10.522548
4279,11.712859
4280,4.9279137
4281,5.861682
4282,13.1699295
4283,6.7708535
4284,6.8592606
4285,6.5548115
4286,5.3189945
4287,4.8325357
4288,4.9191875
4289,13.036735
4290,4.269
4291,19.146776
4292,18.216711
4293,15.7410345
4294,18.24938
4295,10.348745
4296,9.313311
4297,6.948441
4298,11.773235
4299,10.585217
4300,5.2778172
4301,6.4588113
4302,13.081204
4303,4.9186883
4304,5.385048
4305,17.080055
4306,5.6532483
4307,7.2867503
4308,4.7036157
4309,4.352274
4310,18.248278
4311,5.1230927
4312,17.05178
4313,9.981987
4314,6.484859
4315,7.254338
4316,10.019538
4317,7.397981
4318,6.767164
4319,9.891724
4320,10.352374
4321,10.927149
4322,10.957043
4323,6.268737
4324,8.094587
4325,5.1031337
4326,10.017277
4327,15.569134
4328,8.559068
4329,11.74669
4330,19.31678
4331,6.6638823
4332,17.993307
4333,11.923436
4334,18.56404
4335,6.0550165
4336,7.95768
4337,6.435638
4338,6.3256726
4339,4.5944157
4340,4.4364142
4341,6.55829
4342,5.6936016
4343,4.930344
4344,9.36413
4345,6.6749125
4346,14.637872
4347,20.031372
4348,5.427118
4349,9.363959
4350,3.984197
4351,14.413101
4352,4.905275
4353,9.006737
4354,5.107054
4355,4.8956485
4356,4.123286
4357,6.7767763
4358,4.638994
4359,8.896297
4360,12.005251
4361,20.298595
4362,20.16358
4363,5.246127
4364,5.246127
4365,20.38053
4366,9.264494
4367,7.9323254
4368,13.927121
4369,5.1207943
4370,5.4522986
4371,18.707335
4372,6.7952847
4373,7.535002
4374,9.193524
4375,20.57452
4376,8.879254
4377,5.814858
4378,11.940628
4379,12.245232
4380,11.981167
4381,16.213488
4382,9.400555
4383,5.634137
4384,4.674119
4385,6.707501
4386,6.9861636
4387,6.1442766
4388,6.0848527
4389,15.397447
4390,7.800048
4391,11.536825
4392,6.647311
4393,11.943806
4394,5.5545635
4395,9.3824005
4396,10.599166
4397,9.454782
4398,6.5087457
4399,9.287309
4400,7.6051598
4401,6.7013226
4402,10.242951
4403,7.371511
4404,10.263375
4405,6.9230647
4406,18.115158
4407,6.148021
4408,8.342493
4409,8.030617
4410,18.092524
4411,8.157014
4412,13.592264
4413,5.251402
4414,10.210875
4415,11.833551
4416,9.287535
4417,11.817726
4418,17.274261
4419,5.407067
4420,8.865713
4421,15.203593
4422,17.206156
4423,18.134148
4424,18.141
4425,5.512756
4426,6.2130766
4427,5.512756
4428,17.262547
4429,15.704523
4430,18.439938
4431,7.229992
4432,5.261838
4433,7.229992
4434,6.628835
4435,17.542046
4436,6.8011155
4437,7.826289
4438,9.4572
4439,13.752907
4440,7.0893784
4441,9.464664
4442,10.576561
4443,5.7380595
4444,6.929091
4445,8.698878
4446,17.474064
4447,7.184083
4448,8.365869
4449,5.151215
4450,6.4946814
4451,5.52799
4452,20.459068
4453,16.128307
4454,6.4579306
4455,15.752019
4456,13.6404
4457,9.79362
4458,7.312736
4459,7.4994617
4460,9.484823
4461,9.93112
4462,17.756016
4463,14.648301
4464,6.646093
4465,17.200518
4466,4.9708743
4467,18.708927
4468,19.053091
4469,11.367338
4470,17.051888
4471,8.105066
4472,16.413212
4473,12.574607
4474,7.3090935
4475,5.5230865
4476,5.0567274
4477,19.368832
4478,12.166468
4479,10.691238
4480,6.3389874
4481,10.553035
4482,5.8184686
4483,18.244276
4484,10.156704
4485,4.6224494
4486,18.747913
4487,8.548977
4488,6.735016
4489,5.2793374
4490,6.442605
4491,8.614784
4492,13.589042
4493,6.4812484
4494,4.3959703
4495,10.741258
4496,7.2057557
4497,11.757214
4498,8.495548
4499,8.1350155
4500,11.242375
4501,5.254041
4502,5.4478035
4503,13.234532
4504,9.724857
4505,19.804787
4506,13.234532
4507,14.730926
4508,18.593214
4509,9.642113
4510,9.396406
4511,18.377386
4512,10.308354
4513,14.7284775
4514,8.686202
4515,9.477339
4516,7.3705883
4517,11.775077
4518,18.717539
4519,6.8643436
4520,6.0588474
4521,10.976649
4522,8.721441
4523,4.635009
4524,9.53192
4525,9.592051
4526,17.764074
4527,5.3586936
4528,4.4411335
4529,16.092476
4530,5.3586936
4531,17.684696
4532,13.3117075
4533,13.0752
4534,5.563258
4535,7.428143
4536,8.709265
4537,8.375274
4538,6.5252905
4539,8.056816
4540,7.4122834
4541,10.234325
4542,6.253311
4543,5.0559535
4544,8.737482
4545,6.159294
4546,5.0720005
4547,5.7885914
4548,8.197681
4549,8.956184
4550,19.821253
4551,15.195957
4552,5.7735615
4553,14.402741
4554,14.103639
4555,8.125084
4556,14.476047
4557,7.2027793
4558,10.245779
4559,10.503713
4560,12.346906
4561,8.490554
4562,5.69944
4563,13.365431
4564,8.011335
4565,9.797962
4566,13.32487
4567,5.814858
4568,10.563394
4569,4.6646357
4570,5.703279
4571,4.4702454
4572,6.111219
4573,4.8590245
4574,6.0150423
4575,6.6135654
4576,7.750715
4577,5.7735615
4578,4.3359475
4579,4.3359475
4580,5.576989
4581,7.27344
4582,5.6711154
4583,11.852831
4584,18.677364
4585,4.955613
4586,6.5117774
4587,8.918144
4588,10.965053
4589,14.439514
4590,9.098021
4591,6.2747455
4592,18.08015
4593,6.455727
4594,8.017227
4595,13.527825
4596,14.250312
4597,6.1096473
4598,4.24801
4599,6.329282
4600,16.711275
4601,17.891241
4602,20.16358
4603,17.301601
4604,17.460222
4605,9.157053
4606,5.2569084
4607,9.157053
4608,3.8490942
4609,5.059242
4610,6.9553123
4611,17.834976
4612,6.9915686
4613,13.597436
4614,7.826289
4615,5.4337854
4616,13.8473215
4617,8.566151
4618,4.8345394
4619,9.1673565
4620,10.8598175
4621,7.956815
4622,6.7958927
4623,9.504204
4624,7.535002
4625,7.3476853
4626,9.499072
4627,7.0545197
4628,14.520981
4629,18.586536
4630,15.263506
4631,4.3560214
4632,9.2654915
4633,16.715443
4634,10.252602
4635,7.4704537
4636,18.971561
4637,6.0995274
4638,7.5649056
4639,10.175073
4640,16.213554
4641,8.221804
4642,8.142515
4643,5.1785445
4644,9.790202
4645,5.6599603
4646,17.37972
4647,5.31063
4648,13.32648
4649,10.830354
4650,5.717678
4651,12.069096
4652,8.7857895
4653,5.5829277
4654,10.626492
4655,9.574612
4656,5.1402426
4657,11.329741
4658,5.769456
4659,14.99032
4660,8.759755
4661,9.662787
4662,5.143686
4663,11.3845
4664,6.0016
4665,9.541557
4666,5.6936016
4667,11.139774
4668,7.163025
4669,11.261737
4670,5.3029037
4671,9.227654
4672,4.289239
4673,8.658982
4674,5.869499
4675,5.3029037
4676,2.7094862
4677,14.369212
4678,8.242905
4679,4.707819
4680,17.632362
4681,16.152884
4682,4.0680137
4683,6.2642574
4684,10.946124
4685,6.749162
4686,11.013261
4687,10.809016
4688,11.89256
4689,14.687414
4690,10.282878
4691,4.4411335
4692,6.1034503
4693,9.733971
4694,6.548063
4695,13.825024
4696,8.328101
4697,9.056983
4698,14.863597
4699,5.7084527
4700,7.108765
4701,16.85037
4702,9.59283
4703,7.4246945
4704,15.789379
4705,7.9133263
4706,6.0290833
4707,5.442728
4708,6.0576677
4709,4.4077625
4710,17.669443
4711,7.141853
4712,8.773125
4713,6.6167326
4714,12.495208
4715,11.098044
4716,15.661675
4717,4.9869423
4718,7.4362545
4719,6.714057
4720,17.689999
4721,5.517032
4722,6.094285
4723,4.6221085
4724,4.4753585
4725,15.339863
4726,11.595163
4727,15.073479
4728,8.272391
4729,5.6599603
4730,12.921412
4731,8.372267
4732,18.599606
4733,11.062045
4734,11.940628
4735,5.680851
4736,4.518867
4737,11.575769
4738,8.889112
4739,5.63277
4740,11.952754
4741,4.674119
4742,14.192209
4743,4.674119
4744,11.635012
4745,10.750581
4746,5.116834
4747,5.5242767
4748,4.6821895
4749,7.961052
4750,14.240745
4751,11.886789
4752,9.342735
4753,8.686202
4754,18.879053
4755,17.89727
4756,8.627921
4757,4.1690736
4758,7.481254
4759,7.1433067
4760,5.7516794
4761,6.599718
4762,5.0046415
4763,13.807028
4764,8.702563
4765,14.170299
4766,16.942142
4767,6.9830933
4768,9.009525
4769,4.4568276
4770,5.334697
4771,8.351927
4772,5.1684346
4773,6.7905636
4774,18.677364
4775,20.54669
4776,5.4911485
4777,7.916505
4778,5.290781
4779,6.542345
4780,10.030778
4781,6.8761683
4782,6.396605
4783,10.619968
4784,5.031546
4785,7.183482
4786,3.2941494
4787,9.636126
4788,6.043594
4789,6.6563
4790,6.6563
4791,6.6913877
4792,5.870529
4793,7.3745384
4794,10.54301
4795,7.3745384
4796,7.777143
4797,14.444816
4798,10.316304
4799,19.192854
4800,20.525124
4801,10.353541
4802,15.9233465
4803,11.273326
4804,19.678844
4805,5.490295
4806,20.296795
4807,11.032475
4808,8.584763
4809,6.1630793
4810,13.888925
4811,9.518402
4812,12.547127
4813,18.30081
4814,9.251287
4815,16.788689
4816,9.539394
4817,16.090338
4818,6.1017823
4819,19.821253
4820,15.551959
4821,4.3076077
4822,9.951089
4823,5.5350294
4824,8.052714
4825,7.5721684
4826,6.9427752
4827,7.5721684
4828,6.335603
4829,6.547644
4830,6.8591175
4831,5.628434
4832,18.548973
4833,9.692104
4834,11.171813
4835,9.430948
4836,5.5024586
4837,12.026223
4838,5.5829325
4839,9.734953
4840,7.893931
4841,11.658527
4842,11.334253
4843,7.9986567
4844,7.9986567
4845,5.1416645
4846,7.402417
4847,8.067828
4848,12.766612
4849,11.042472
4850,5.5536666
4851,7.805254
4852,7.842564
4853,11.098278
4854,10.3823805
4855,9.104286
4856,7.1236463
4857,11.922739
4858,14.537227
4859,8.647392
4860,5.7898874
4861,2.6177
4862,7.1597133
4863,5.3522315
4864,18.48051
4865,6.347955
4866,4.7746773
4867,7.2335615
4868,9.177594
4869,7.1612263
4870,5.264565
4871,9.384323
4872,7.395793
4873,6.096039
4874,5.6600223
4875,13.04802
4876,17.476902
4877,16.948118
4878,5.2151604
4879,7.2580614
4880,16.948118
4881,16.948118
4882,16.343204
4883,8.043406
4884,6.1844163
4885,12.814303
4886,12.715677
4887,7.5804534
4888,20.296795
4889,10.069968
4890,4.7456436
4891,7.5721684
4892,5.5499644
4893,9.487231
4894,5.7317767
4895,7.608371
4896,12.461274
4897,18.97969
4898,5.5790854
4899,18.431602
4900,16.655289
4901,6.946465
4902,7.7386265
4903,4.0754833
4904,4.7114606
4905,6.3004184
4906,6.179981
4907,12.287375
4908,12.287375
4909,8.583041
4910,5.969396
4911,13.237098
4912,4.5944157
4913,5.970133
4914,10.478196
4915,13.615456
4916,8.180959
4917,18.05997
4918,9.2654915
4919,8.628057
4920,8.767086
4921,6.7952847
4922,11.7372875
4923,6.368086
4924,9.722386
4925,6.8352895
4926,5.855074
4927,13.15697
4928,14.588663
4929,11.68164
4930,11.75258
4931,4.9843693
4932,8.130893
4933,10.933224
4934,6.7958927
4935,10.475489
4936,10.407957
4937,5.3604226
4938,6.679858
4939,7.993129
4940,6.7958927
4941,6.5937862
4942,12.336376
4943,14.59927
4944,6.7392244
4945,13.716143
4946,20.821083
4947,20.227488
4948,6.7392244
4949,10.107039
4950,9.6556
4951,10.86115
4952,5.296094
4953,9.6556
4954,12.09933
4955,15.168533
4956,7.7799926
4957,5.1504464
4958,11.442796
4959,4.8487997
4960,8.869907
4961,7.8711047
4962,9.088293
4963,6.3531513
4964,10.847651
4965,7.2465544
4966,7.080762
4967,5.733113
4968,7.5893154
4969,5.733113
4970,5.8427167
4971,5.406734
4972,8.546937
4973,19.666279
4974,5.78799
4975,8.301929
4976,9.098021
4977,15.9145565
4978,4.4255543
4979,4.6955824
4980,8.863143
4981,10.1719
4982,16.4159
4983,6.253197
4984,17.973171
4985,6.2803993
4986,5.6532483
4987,8.964781
4988,7.8987846
4989,6.090303
4990,6.6482167
4991,9.621469
4992,18.48051
4993,5.017431
4994,10.245779
4995,7.4035068
4996,9.7778845
4997,6.473615
4998,8.030096
4999,5.921568
5000,7.3540707
5001,6.7798758
5002,6.457185
5003,7.9183936
5004,6.455727
5005,10.58183
5006,5.90935
5007,12.267187
5008,5.90935
5009,8.450225
5010,15.487265
5011,7.730961
5012,19.092968
5013,5.174056
5014,6.60244
5015,5.5528345
5016,4.051877
5017,5.6052732
5018,7.2389917
5019,5.066588
5020,8.476012
5021,4.3240194
5022,7.623103
5023,11.8439865
5024,16.598608
5025,9.830393
5026,5.147644
5027,6.553727
5028,7.286589
5029,14.931043
5030,16.179049
5031,8.060115
5032,5.90935
5033,5.6936016
5034,6.6128116
5035,8.667252
5036,17.365194
5037,11.21832
5038,13.856857
5039,6.377277
5040,6.377277
5041,16.18254
5042,20.770924
5043,8.125253
5044,5.2674947
5045,7.651085
5046,18.77997
5047,6.3314857
5048,5.912754
5049,5.3218966
5050,9.728045
5051,11.87309
5052,5.1078143
5053,19.485735
5054,15.741315
5055,6.4149957
5056,15.741315
5057,6.4149957
5058,12.488764
5059,8.791823
5060,14.413101
5061,7.9016285
5062,10.6279
5063,4.638994
5064,9.330678
5065,20.015827
5066,16.822124
5067,11.131819
5068,15.96991
5069,10.94857
5070,10.94857
5071,12.552783
5072,5.4142447
5073,16.951109
5074,10.626492
5075,5.778641
5076,8.365869
5077,10.597957
5078,4.706311
5079,16.739767
5080,9.28147
5081,6.2359247
5082,7.2997684
5083,5.5761065
5084,5.1366277
5085,4.4544773
5086,4.590539
5087,4.3382907
5088,9.2895355
5089,9.181497
5090,12.040986
5091,17.49931
5092,13.399538
5093,6.235594
5094,9.325786
5095,17.741556
5096,4.868561
5097,8.604196
5098,18.08015
5099,5.6280723
5100,9.673346
5101,6.9699674
5102,9.413915
5103,6.7672005
5104,8.962147
5105,7.9079423
5106,7.9637637
5107,17.052954
5108,16.595669
5109,6.0694294
5110,9.056184
5111,11.977944
5112,17.372044
5113,7.3298807
5114,10.179087
5115,18.714344
5116,11.130263
5117,7.190706
5118,4.707819
5119,14.650827
5120,8.003731
5121,10.6279
5122,13.38762
5123,6.8643436
5124,5.4185147
5125,18.586536
5126,6.908465
5127,11.207418
5128,12.702654
5129,4.1712203
5130,8.981896
5131,10.556614
5132,7.175748
5133,13.782656
5134,8.506518
5135,13.234723
5136,8.869346
5137,6.567955
5138,6.733597
5139,10.549234
5140,4.743541
5141,12.586974
5142,4.2065444
5143,11.595163
5144,7.8632145
5145,16.77636
5146,5.2647076
5147,14.43805
5148,5.2023087
5149,11.317085
5150,9.839116
5151,17.810642
5152,12.837886
5153,13.8473215
5154,20.770924
5155,5.7320566
5156,4.963047
5157,18.586536
5158,10.740202
5159,10.188506
5160,7.159492
5161,9.336544
5162,5.5525594
5163,9.454782
5164,20.378729
5165,10.553494
5166,17.331215
5167,15.718931
5168,6.6101766
5169,10.11574
5170,10.283195
5171,10.326815
5172,10.740107
5173,4.842162
5174,18.587175
5175,10.905037
5176,5.3038144
5177,7.357974
5178,5.6921163
5179,17.260452
5180,4.633586
5181,16.18403
5182,5.3038144
5183,4.616305
5184,19.071972
5185,5.6024647
5186,9.131225
5187,5.624702
5188,7.4120574
5189,7.691695
5190,8.190543
5191,10.087405
